match_id,player,team,date,year,avg_batting_points_2yr,avg_bowling_points_2yr,avg_fielding_points_2yr,avg_batting_points_1yr,avg_bowling_points_1yr,avg_fielding_points_1yr,avg_batting_points_cy,avg_bowling_points_cy,avg_fielding_points_cy,total_points,is_top_11
548346,A Ashish Reddy,Deccan Chargers,2012-04-29,2012,0.0,64.0,0.0,0.0,64.0,0.0,0.0,64.0,0.0,53.0,1
548348,A Ashish Reddy,Deccan Chargers,2012-05-01,2012,8.0,48.5,0.0,8.0,48.5,0.0,8.0,48.5,0.0,32.0,0
548352,A Ashish Reddy,Deccan Chargers,2012-05-04,2012,5.333333333333333,41.666666666666664,0.0,5.333333333333333,41.666666666666664,0.0,5.333333333333333,41.666666666666664,0.0,35.0,0
548356,A Ashish Reddy,Deccan Chargers,2012-05-06,2012,4.75,38.25,0.0,4.75,38.25,0.0,4.75,38.25,0.0,48.0,1
548359,A Ashish Reddy,Deccan Chargers,2012-05-08,2012,3.8,39.4,0.0,3.8,39.4,0.0,3.8,39.4,0.0,101.0,1
548329,A Ashish Reddy,Deccan Chargers,2012-05-10,2012,5.166666666666667,45.0,2.0,5.166666666666667,45.0,2.0,5.166666666666667,45.0,2.0,7.0,0
548373,A Ashish Reddy,Deccan Chargers,2012-05-18,2012,4.428571428571429,39.0,1.7142857142857142,4.428571428571429,39.0,1.7142857142857142,4.428571428571429,39.0,1.7142857142857142,26.0,0
548376,A Ashish Reddy,Deccan Chargers,2012-05-20,2012,6.125,34.625,1.5,6.125,34.625,1.5,6.125,34.625,1.5,97.0,1
598004,A Ashish Reddy,Sunrisers Hyderabad,2013-04-07,2013,6.4,40.1,1.2,6.4,40.1,1.2,11.0,35.0,0.0,59.0,1
598048,A Ashish Reddy,Sunrisers Hyderabad,2013-04-09,2013,7.636363636363637,38.90909090909091,1.818181818181818,7.636363636363637,38.90909090909091,1.818181818181818,15.5,31.0,4.0,8.0,0
598010,A Ashish Reddy,Sunrisers Hyderabad,2013-04-12,2013,7.25,35.75,1.6666666666666667,7.25,35.75,1.6666666666666667,11.333333333333334,21.0,2.6666666666666665,36.0,0
598013,A Ashish Reddy,Sunrisers Hyderabad,2013-04-14,2013,8.538461538461538,33.0,2.1538461538461537,8.538461538461538,33.0,2.1538461538461537,14.5,15.75,4.0,45.0,1
598018,A Ashish Reddy,Sunrisers Hyderabad,2013-04-17,2013,8.214285714285714,33.285714285714285,2.0,8.214285714285714,33.285714285714285,2.0,12.4,20.0,3.2,45.0,1
598021,A Ashish Reddy,Sunrisers Hyderabad,2013-04-19,2013,9.333333333333334,31.066666666666663,2.933333333333333,9.333333333333334,31.066666666666663,2.933333333333333,14.5,16.666666666666668,5.333333333333333,23.0,0
598030,A Ashish Reddy,Sunrisers Hyderabad,2013-04-25,2013,9.4375,29.125,3.25,9.4375,29.125,3.25,14.0,14.285714285714286,5.714285714285714,79.0,1
598032,A Ashish Reddy,Sunrisers Hyderabad,2013-04-27,2013,12.764705882352942,27.470588235294116,3.5294117647058822,13.5625,25.1875,3.75,20.5,12.625,6.0,22.0,1
598044,A Ashish Reddy,Sunrisers Hyderabad,2013-05-04,2013,13.055555555555555,25.944444444444443,3.3333333333333335,14.6,22.8,4.0,20.22222222222222,11.22222222222222,5.333333333333333,13.0,0
829727,A Ashish Reddy,Sunrisers Hyderabad,2015-04-16,2015,21.5,6.0,6.666666666666667,0.0,35.0,8.0,0.0,35.0,8.0,25.0,0
829731,A Ashish Reddy,Sunrisers Hyderabad,2015-04-18,2015,20.5,6.333333333333333,4.0,9.5,18.5,4.0,9.5,18.5,4.0,57.0,1
829759,A Ashish Reddy,Sunrisers Hyderabad,2015-04-27,2015,14.2,13.0,1.6,14.666666666666666,21.666666666666668,2.6666666666666665,14.666666666666666,21.666666666666668,2.6666666666666665,42.0,0
829773,A Ashish Reddy,Sunrisers Hyderabad,2015-05-02,2015,18.2,13.0,1.6,20.5,16.25,2.0,20.5,16.25,2.0,86.0,1
829815,A Ashish Reddy,Sunrisers Hyderabad,2015-05-17,2015,18.4,25.0,4.0,18.4,25.0,4.0,18.4,25.0,4.0,27.0,1
980915,A Ashish Reddy,Sunrisers Hyderabad,2016-04-16,2016,25.285714285714285,18.0,2.857142857142857,29.5,15.166666666666666,2.0,62.0,1.0,0.0,60.0,1
980953,A Ashish Reddy,Sunrisers Hyderabad,2016-04-30,2016,24.5,20.375,2.5,28.5,24.5,3.0,40.5,19.0,0.0,14.0,0
1304053,A Badoni,Lucknow Super Giants,2022-03-31,2022,96.0,0.0,0.0,96.0,0.0,0.0,96.0,0.0,0.0,35.0,0
1304058,A Badoni,Lucknow Super Giants,2022-04-04,2022,63.5,0.0,0.0,63.5,0.0,0.0,63.5,0.0,0.0,43.0,1
1304061,A Badoni,Lucknow Super Giants,2022-04-07,2022,52.666666666666664,0.0,2.6666666666666665,52.666666666666664,0.0,2.6666666666666665,52.666666666666664,0.0,2.6666666666666665,32.0,1
1304066,A Badoni,Lucknow Super Giants,2022-04-10,2022,44.5,0.0,4.0,44.5,0.0,4.0,44.5,0.0,4.0,9.0,0
1304077,A Badoni,Lucknow Super Giants,2022-04-19,2022,36.6,0.0,3.2,36.6,0.0,3.2,36.6,0.0,3.2,25.0,0
1304083,A Badoni,Lucknow Super Giants,2022-04-24,2022,34.0,0.0,2.6666666666666665,34.0,0.0,2.6666666666666665,34.0,0.0,2.6666666666666665,50.0,1
1304088,A Badoni,Lucknow Super Giants,2022-04-29,2022,32.0,3.7142857142857144,2.2857142857142856,32.0,3.7142857142857144,2.2857142857142856,32.0,3.7142857142857144,2.2857142857142856,24.0,0
1304091,A Badoni,Lucknow Super Giants,2022-05-01,2022,28.5,3.25,4.0,28.5,3.25,4.0,28.5,3.25,4.0,12.0,0
1304099,A Badoni,Lucknow Super Giants,2022-05-07,2022,25.333333333333332,2.888888888888889,4.444444444444445,25.333333333333332,2.888888888888889,4.444444444444445,25.333333333333332,2.888888888888889,4.444444444444445,47.0,1
1304103,A Badoni,Lucknow Super Giants,2022-05-10,2022,24.3,2.6,6.8,24.3,2.6,6.8,24.3,2.6,6.8,24.0,0
1304109,A Badoni,Lucknow Super Giants,2022-05-15,2022,23.181818181818183,2.363636363636364,6.909090909090909,23.181818181818183,2.363636363636364,6.909090909090909,23.181818181818183,2.363636363636364,6.909090909090909,29.0,0
1359480,A Badoni,Lucknow Super Giants,2023-04-03,2023,22.076923076923077,4.076923076923077,5.846153846153846,14.545454545454543,4.818181818181818,6.909090909090909,34.0,0.0,0.0,27.0,0
1359489,A Badoni,Lucknow Super Giants,2023-04-10,2023,22.142857142857142,3.7857142857142856,5.428571428571429,13.2,5.3,6.0,28.5,0.0,0.0,54.0,1
1359495,A Badoni,Lucknow Super Giants,2023-04-15,2023,24.0,3.533333333333333,5.066666666666666,17.7,5.3,6.0,35.666666666666664,0.0,0.0,9.0,0
1359500,A Badoni,Lucknow Super Giants,2023-04-19,2023,22.8125,3.3125,4.75,16.545454545454547,4.818181818181818,5.454545454545454,28.0,0.0,0.0,5.0,0
1359504,A Badoni,Lucknow Super Giants,2023-04-22,2023,21.529411764705884,3.1176470588235294,4.470588235294118,14.727272727272728,4.818181818181818,5.454545454545454,22.6,0.0,0.0,12.0,0
1359512,A Badoni,Lucknow Super Giants,2023-04-28,2023,20.77777777777778,2.9444444444444446,4.222222222222222,13.636363636363637,2.4545454545454546,5.454545454545454,20.166666666666668,0.0,0.0,90.0,1
1359517,A Badoni,Lucknow Super Giants,2023-05-01,2023,23.73684210526316,2.8421052631578947,4.421052631578948,20.272727272727273,2.5454545454545454,4.7272727272727275,28.285714285714285,0.1428571428571428,1.1428571428571428,8.0,0
1359519,A Badoni,Lucknow Super Giants,2023-05-03,2023,22.75,2.7,4.2,20.636363636363637,2.5454545454545454,4.0,25.25,0.125,1.0,103.0,1
1359525,A Badoni,Lucknow Super Giants,2023-05-07,2023,26.38095238095238,2.5714285714285716,4.0,27.166666666666668,2.3333333333333335,3.6666666666666665,33.44444444444444,0.1111111111111111,0.8888888888888888,41.0,1
1359542,A Badoni,Lucknow Super Giants,2023-05-20,2023,26.863636363636363,2.4545454545454546,3.8181818181818183,33.8,0.1,0.8,33.8,0.1,0.8,43.0,0
1370351,A Badoni,Lucknow Super Giants,2023-05-24,2023,27.39130434782609,2.347826086956522,3.652173913043478,34.27272727272727,0.0909090909090909,0.7272727272727273,34.27272727272727,0.0909090909090909,0.7272727272727273,13.0,0
1422129,A Badoni,Lucknow Super Giants,2024-03-30,2024,22.333333333333332,2.2916666666666665,3.8333333333333335,29.153846153846153,0.1538461538461538,1.2307692307692308,1.0,1.0,0.0,12.0,0
1422133,A Badoni,Lucknow Super Giants,2024-04-02,2024,21.375,2.2916666666666665,3.8333333333333335,27.153846153846153,0.1538461538461538,1.2307692307692308,4.5,0.5,0.0,2.0,0
1422139,A Badoni,Lucknow Super Giants,2024-04-07,2024,20.0,2.2916666666666665,3.5,25.23076923076923,0.1538461538461538,1.2307692307692308,2.3333333333333335,0.3333333333333333,0.0,44.0,1
1426264,A Badoni,Lucknow Super Giants,2024-04-12,2024,21.17391304347826,2.391304347826087,3.652173913043478,23.846153846153847,0.1538461538461538,1.8461538461538465,9.75,0.25,2.0,93.0,1
1426266,A Badoni,Lucknow Super Giants,2024-04-14,2024,24.0,2.2916666666666665,3.5,28.5,0.1428571428571428,1.7142857142857142,25.6,0.2,1.6,51.0,1
1426272,A Badoni,Lucknow Super Giants,2024-04-19,2024,24.92,2.2,3.36,31.5,0.1428571428571428,1.7142857142857142,29.166666666666668,0.1666666666666666,1.3333333333333333,12.0,0
1426282,A Badoni,Lucknow Super Giants,2024-04-27,2024,24.25,1.2083333333333333,3.8333333333333335,33.23076923076923,0.1538461538461538,2.4615384615384617,25.0,0.1428571428571428,2.2857142857142856,34.0,1
1426286,A Badoni,Lucknow Super Giants,2024-04-30,2024,25.0,1.2083333333333333,3.5,29.0,0.0769230769230769,2.4615384615384617,24.625,0.125,3.0,14.0,0
1426292,A Badoni,Lucknow Super Giants,2024-05-05,2024,25.416666666666668,1.2083333333333333,3.1666666666666665,23.666666666666668,0.0833333333333333,2.6666666666666665,23.0,0.1111111111111111,2.6666666666666665,25.0,0
1426295,A Badoni,Lucknow Super Giants,2024-05-08,2024,25.666666666666668,1.2083333333333333,2.0,22.333333333333332,0.0833333333333333,2.6666666666666665,22.8,0.1,2.4,103.0,1
1426302,A Badoni,Lucknow Super Giants,2024-05-14,2024,29.291666666666668,1.2083333333333333,1.6666666666666667,28.23076923076923,0.0769230769230769,2.4615384615384617,29.727272727272727,0.0909090909090909,2.1818181818181817,10.0,0
1426305,A Badoni,Lucknow Super Giants,2024-05-17,2024,29.625,0.0833333333333333,1.6666666666666667,26.642857142857142,0.0714285714285714,2.2857142857142856,27.75,0.0833333333333333,2.0,42.0,0
548365,A Chandila,Rajasthan Royals,2012-05-13,2012,0.0,9.0,0.0,0.0,9.0,0.0,0.0,9.0,0.0,127.0,1
548373,A Chandila,Rajasthan Royals,2012-05-18,2012,0.0,66.0,0.0,0.0,66.0,0.0,0.0,66.0,0.0,47.0,1
548377,A Chandila,Rajasthan Royals,2012-05-20,2012,-0.6666666666666666,56.333333333333336,2.6666666666666665,-0.6666666666666666,56.333333333333336,2.6666666666666665,-0.6666666666666666,56.333333333333336,2.6666666666666665,7.0,0
598019,A Chandila,Rajasthan Royals,2013-04-17,2013,-0.4,36.8,1.6,-0.4,36.8,1.6,0.0,12.0,0.0,59.0,1
598023,A Chandila,Rajasthan Royals,2013-04-20,2013,-0.3333333333333333,39.833333333333336,1.3333333333333333,-0.3333333333333333,39.833333333333336,1.3333333333333333,0.0,33.5,0.0,26.0,0
598026,A Chandila,Rajasthan Royals,2013-04-22,2013,0.2857142857142857,35.57142857142857,2.2857142857142856,0.2857142857142857,35.57142857142857,2.2857142857142856,1.3333333333333333,25.666666666666668,2.6666666666666665,36.0,1
598032,A Chandila,Rajasthan Royals,2013-04-27,2013,0.25,35.125,2.0,0.2857142857142857,38.857142857142854,2.2857142857142856,1.0,27.25,2.0,67.0,1
598036,A Chandila,Rajasthan Royals,2013-04-29,2013,0.2222222222222222,38.22222222222222,1.7777777777777777,0.25,41.875,2.0,0.8,34.4,1.6,9.0,0
598047,A Chandila,Rajasthan Royals,2013-05-05,2013,0.2,34.9,1.6,0.2222222222222222,37.77777777777778,1.7777777777777777,0.6666666666666666,29.5,1.3333333333333333,5.0,0
598052,A Chandila,Rajasthan Royals,2013-05-09,2013,0.1818181818181818,31.818181818181817,1.4545454545454546,0.2,34.1,1.6,0.5714285714285714,25.428571428571427,1.1428571428571428,40.0,1
336014,A Chopra,Kolkata Knight Riders,2008-05-11,2008,2.0,0.0,0.0,2.0,0.0,0.0,2.0,0.0,0.0,48.0,1
336017,A Chopra,Kolkata Knight Riders,2008-05-13,2008,19.0,0.0,4.0,19.0,0.0,4.0,19.0,0.0,4.0,25.0,0
336021,A Chopra,Kolkata Knight Riders,2008-05-16,2008,19.666666666666668,0.0,2.6666666666666665,19.666666666666668,0.0,2.6666666666666665,19.666666666666668,0.0,2.6666666666666665,5.0,0
336035,A Chopra,Kolkata Knight Riders,2008-05-25,2008,15.0,0.0,2.0,15.0,0.0,2.0,15.0,0.0,2.0,14.0,0
392186,A Chopra,Kolkata Knight Riders,2009-04-21,2009,13.5,0.0,2.6666666666666665,13.5,0.0,2.6666666666666665,19.0,0.0,0.0,16.0,0
1082621,A Choudhary,Royal Challengers Bengaluru,2017-04-27,2017,12.0,30.0,0.0,12.0,30.0,0.0,12.0,30.0,0.0,28.0,1
1082628,A Choudhary,Royal Challengers Bengaluru,2017-05-01,2017,15.5,17.5,0.0,15.5,17.5,0.0,15.5,17.5,0.0,38.0,0
1082633,A Choudhary,Royal Challengers Bengaluru,2017-05-05,2017,10.333333333333334,23.0,0.0,10.333333333333334,23.0,0.0,10.333333333333334,23.0,0.0,71.0,1
1082636,A Choudhary,Royal Challengers Bengaluru,2017-05-07,2017,8.75,33.0,0.0,8.75,33.0,0.0,8.75,33.0,0.0,39.0,1
392185,A Flintoff,Chennai Super Kings,2009-04-20,2009,38.0,30.0,0.0,38.0,30.0,0.0,38.0,30.0,0.0,83.0,1
392189,A Flintoff,Chennai Super Kings,2009-04-23,2009,37.0,32.5,4.0,37.0,32.5,4.0,37.0,32.5,4.0,45.0,1
1426298,A Kamboj,Mumbai Indians,2024-05-11,2024,0.0,41.0,8.0,0.0,41.0,8.0,0.0,41.0,8.0,62.0,1
1426305,A Kamboj,Mumbai Indians,2024-05-17,2024,1.0,40.5,12.0,1.0,40.5,12.0,1.0,40.5,12.0,8.0,0
336034,A Kumble,Royal Challengers Bengaluru,2008-05-03,2008,0.0,10.0,8.0,0.0,10.0,8.0,0.0,10.0,8.0,14.0,0
336006,A Kumble,Royal Challengers Bengaluru,2008-05-05,2008,0.0,6.0,8.0,0.0,6.0,8.0,0.0,6.0,8.0,14.0,0
336010,A Kumble,Royal Challengers Bengaluru,2008-05-08,2008,1.0,6.333333333333333,5.333333333333333,1.0,6.333333333333333,5.333333333333333,1.0,6.333333333333333,5.333333333333333,38.0,1
336016,A Kumble,Royal Challengers Bengaluru,2008-05-12,2008,0.75,13.25,4.0,0.75,13.25,4.0,0.75,13.25,4.0,11.0,0
336023,A Kumble,Royal Challengers Bengaluru,2008-05-17,2008,0.2,12.4,3.2,0.2,12.4,3.2,0.2,12.4,3.2,49.0,1
336026,A Kumble,Royal Challengers Bengaluru,2008-05-19,2008,2.1666666666666665,15.833333333333334,2.6666666666666665,2.1666666666666665,15.833333333333334,2.6666666666666665,2.1666666666666665,15.833333333333334,2.6666666666666665,66.0,1
336029,A Kumble,Royal Challengers Bengaluru,2008-05-21,2008,1.8571428571428572,22.428571428571427,2.2857142857142856,1.8571428571428572,22.428571428571427,2.2857142857142856,1.8571428571428572,22.428571428571427,2.2857142857142856,114.0,1
336002,A Kumble,Royal Challengers Bengaluru,2008-05-25,2008,1.875,32.125,3.0,1.875,32.125,3.0,1.875,32.125,3.0,39.0,0
336012,A Kumble,Royal Challengers Bengaluru,2008-05-28,2008,1.6666666666666667,32.44444444444444,2.6666666666666665,1.6666666666666667,32.44444444444444,2.6666666666666665,1.6666666666666667,32.44444444444444,2.6666666666666665,9.0,0
392185,A Kumble,Royal Challengers Bengaluru,2009-04-20,2009,1.3636363636363635,41.0,2.909090909090909,1.3636363636363635,41.0,2.909090909090909,0.0,154.0,8.0,12.0,0
392188,A Kumble,Royal Challengers Bengaluru,2009-04-22,2009,1.3333333333333333,38.166666666666664,2.6666666666666665,1.3333333333333333,38.166666666666664,2.6666666666666665,0.5,80.5,4.0,11.0,0
392191,A Kumble,Royal Challengers Bengaluru,2009-04-24,2009,1.3076923076923077,35.69230769230769,2.4615384615384617,1.3076923076923077,35.69230769230769,2.4615384615384617,0.6666666666666666,55.666666666666664,2.6666666666666665,45.0,1
392194,A Kumble,Royal Challengers Bengaluru,2009-04-26,2009,1.8571428571428572,35.42857142857143,2.2857142857142856,1.8571428571428572,35.42857142857143,2.2857142857142856,2.75,49.75,2.0,11.0,0
392199,A Kumble,Royal Challengers Bengaluru,2009-04-29,2009,1.7333333333333334,33.53333333333333,2.1333333333333333,1.8571428571428572,35.214285714285715,1.7142857142857142,2.2,41.2,1.6,74.0,1
392204,A Kumble,Royal Challengers Bengaluru,2009-05-01,2009,1.625,35.8125,2.0,1.7333333333333334,37.53333333333333,1.6,1.8333333333333333,46.0,1.3333333333333333,75.0,1
392208,A Kumble,Royal Challengers Bengaluru,2009-05-03,2009,1.588235294117647,37.8235294117647,1.8823529411764703,1.6875,39.5625,1.5,1.7142857142857142,49.42857142857143,1.1428571428571428,7.0,0
392213,A Kumble,Royal Challengers Bengaluru,2009-05-07,2009,1.5,35.888888888888886,1.7777777777777777,1.6,41.8,1.0666666666666669,1.5,43.625,1.0,35.0,1
392218,A Kumble,Royal Challengers Bengaluru,2009-05-10,2009,1.4210526315789471,35.63157894736842,1.6842105263157894,1.6,41.6,1.0666666666666669,1.3333333333333333,42.22222222222222,0.8888888888888888,20.0,0
392221,A Kumble,Royal Challengers Bengaluru,2009-05-12,2009,1.9,34.1,1.6,2.1875,39.3125,1.0,2.3,38.5,0.8,39.0,1
392224,A Kumble,Royal Challengers Bengaluru,2009-05-14,2009,1.8095238095238095,34.142857142857146,1.5238095238095235,2.3125,40.9375,1.0,2.090909090909091,38.18181818181818,0.7272727272727273,84.0,1
392232,A Kumble,Royal Challengers Bengaluru,2009-05-19,2009,1.7272727272727273,35.5,2.1818181818181817,1.5625,42.875,2.0,1.9166666666666667,40.333333333333336,2.0,69.0,1
392236,A Kumble,Royal Challengers Bengaluru,2009-05-21,2009,1.6521739130434785,36.78260869565217,2.0869565217391304,1.5625,43.0625,2.0,1.7692307692307692,42.23076923076923,1.8461538461538465,66.0,1
392238,A Kumble,Royal Challengers Bengaluru,2009-05-23,2009,1.5833333333333333,37.833333333333336,2.0,1.4375,40.6875,1.5,1.6428571428571428,43.642857142857146,1.7142857142857142,9.0,0
392239,A Kumble,Royal Challengers Bengaluru,2009-05-24,2009,1.52,36.52,1.92,1.3529411764705883,38.588235294117645,1.411764705882353,1.5333333333333334,41.06666666666667,1.6,141.0,1
419112,A Kumble,Royal Challengers Bengaluru,2010-03-16,2010,1.4444444444444444,39.370370370370374,1.7777777777777777,1.411764705882353,45.05882352941177,1.411764705882353,0.0,14.0,0.0,19.0,0
419115,A Kumble,Royal Challengers Bengaluru,2010-03-18,2010,1.3928571428571428,38.214285714285715,2.0,1.3333333333333333,42.94444444444444,1.7777777777777777,0.0,10.5,4.0,166.0,1
419119,A Kumble,Royal Challengers Bengaluru,2010-03-20,2010,1.3448275862068966,42.48275862068966,1.9310344827586208,1.263157894736842,49.21052631578947,1.6842105263157894,0.0,61.0,2.6666666666666665,48.0,1
419123,A Kumble,Royal Challengers Bengaluru,2010-03-23,2010,1.3,42.53333333333333,1.8666666666666667,1.2,48.95,1.6,0.0,56.75,2.0,40.0,1
419128,A Kumble,Royal Challengers Bengaluru,2010-03-25,2010,1.2580645161290325,42.32258064516129,1.8064516129032255,1.1428571428571428,48.333333333333336,1.5238095238095235,0.0,52.6,1.6,8.0,0
419133,A Kumble,Royal Challengers Bengaluru,2010-03-31,2010,1.25,41.09375,1.75,1.1363636363636365,46.27272727272727,1.4545454545454546,0.1666666666666666,44.333333333333336,1.3333333333333333,40.0,1
419136,A Kumble,Royal Challengers Bengaluru,2010-04-02,2010,1.2121212121212122,40.93939393939394,1.696969696969697,1.0869565217391304,45.82608695652174,1.391304347826087,0.1428571428571428,43.142857142857146,1.1428571428571428,44.0,1
419140,A Kumble,Royal Challengers Bengaluru,2010-04-04,2010,1.1764705882352942,40.911764705882355,1.6470588235294117,1.0416666666666667,45.583333333333336,1.3333333333333333,0.125,42.75,1.0,42.0,1
419145,A Kumble,Royal Challengers Bengaluru,2010-04-08,2010,1.1714285714285717,40.8,1.6,1.04,45.24,1.28,0.2222222222222222,42.111111111111114,0.8888888888888888,37.0,1
419148,A Kumble,Royal Challengers Bengaluru,2010-04-10,2010,1.1388888888888888,40.583333333333336,1.5555555555555556,1.0,44.76923076923077,1.2307692307692308,0.2,41.2,0.8,51.0,1
419151,A Kumble,Royal Challengers Bengaluru,2010-04-12,2010,1.108108108108108,40.54054054054054,1.7297297297297298,0.9629629629629628,44.55555555555556,1.4814814814814814,0.1818181818181818,41.0,1.4545454545454546,40.0,0
419154,A Kumble,Royal Challengers Bengaluru,2010-04-14,2010,1.131578947368421,40.36842105263158,1.6842105263157894,1.0,44.17857142857143,1.4285714285714286,0.3333333333333333,40.416666666666664,1.3333333333333333,19.0,0
419157,A Kumble,Royal Challengers Bengaluru,2010-04-17,2010,1.1025641025641026,39.51282051282051,1.8461538461538465,0.9655172413793104,42.89655172413793,1.6551724137931034,0.3076923076923077,37.84615384615385,1.8461538461538465,42.0,1
419162,A Kumble,Royal Challengers Bengaluru,2010-04-21,2010,1.1,39.45,1.8,1.0,40.0,1.4285714285714286,0.3571428571428571,37.785714285714285,1.7142857142857142,37.0,0
419164,A Kumble,Royal Challengers Bengaluru,2010-04-24,2010,1.0975609756097562,39.26829268292683,1.7560975609756098,1.0,40.92857142857143,1.4285714285714286,0.4,37.4,1.6,141.0,1
1304056,A Manohar,Gujarat Titans,2022-04-02,2022,27.0,0.0,0.0,27.0,0.0,0.0,27.0,0.0,0.0,21.0,0
1304067,A Manohar,Gujarat Titans,2022-04-11,2022,14.0,0.0,8.0,14.0,0.0,8.0,14.0,0.0,8.0,69.0,1
1304070,A Manohar,Gujarat Titans,2022-04-14,2022,31.0,0.0,5.333333333333333,31.0,0.0,5.333333333333333,31.0,0.0,5.333333333333333,79.0,1
1304075,A Manohar,Gujarat Titans,2022-04-17,2022,42.0,0.0,4.0,42.0,0.0,4.0,42.0,0.0,4.0,32.0,0
1304081,A Manohar,Gujarat Titans,2022-04-23,2022,37.6,0.0,4.8,37.6,0.0,4.8,37.6,0.0,4.8,14.0,0
1304086,A Manohar,Gujarat Titans,2022-04-27,2022,31.666666666666668,0.0,5.333333333333333,31.666666666666668,0.0,5.333333333333333,31.666666666666668,0.0,5.333333333333333,2.0,0
1359497,A Manohar,Gujarat Titans,2023-04-16,2023,26.75,0.0,5.0,11.5,0.0,6.0,26.0,0.0,8.0,53.0,1
1359504,A Manohar,Gujarat Titans,2023-04-22,2023,29.22222222222222,0.0,4.444444444444445,18.75,0.0,4.0,37.5,0.0,4.0,7.0,0
1359509,A Manohar,Gujarat Titans,2023-04-25,2023,26.6,0.0,4.0,19.0,0.0,2.0,26.0,0.0,2.6666666666666665,88.0,1
1359518,A Manohar,Gujarat Titans,2023-05-02,2023,31.09090909090909,0.0,4.363636363636363,38.5,0.0,4.0,38.5,0.0,4.0,48.0,1
1359522,A Manohar,Gujarat Titans,2023-05-05,2023,31.5,0.0,4.666666666666667,38.0,0.0,4.8,38.0,0.0,4.8,16.0,0
1359531,A Manohar,Gujarat Titans,2023-05-12,2023,29.076923076923077,0.0,5.230769230769231,31.666666666666668,0.0,6.0,31.666666666666668,0.0,6.0,14.0,0
1426262,A Manohar,Gujarat Titans,2024-04-10,2024,27.076923076923077,0.0,5.230769230769231,23.714285714285715,0.0,6.285714285714286,0.0,0.0,8.0,5.0,0
1426270,A Manohar,Gujarat Titans,2024-04-17,2024,17.75,0.0,5.666666666666667,16.857142857142858,0.0,6.285714285714286,0.5,0.0,4.0,24.0,0
336017,A Mishra,Delhi Capitals,2008-05-13,2008,4.0,64.0,0.0,4.0,64.0,0.0,4.0,64.0,0.0,58.0,1
336020,A Mishra,Delhi Capitals,2008-05-15,2008,25.5,35.5,0.0,25.5,35.5,0.0,25.5,35.5,0.0,164.0,1
336022,A Mishra,Delhi Capitals,2008-05-17,2008,17.0,77.0,0.0,17.0,77.0,0.0,17.0,77.0,0.0,31.0,1
336032,A Mishra,Delhi Capitals,2008-05-24,2008,12.75,64.5,0.0,12.75,64.5,0.0,12.75,64.5,0.0,37.0,0
336038,A Mishra,Delhi Capitals,2008-05-30,2008,10.2,58.2,0.0,10.2,58.2,0.0,10.2,58.2,0.0,72.0,1
392198,A Mishra,Delhi Capitals,2009-04-28,2009,7.571428571428571,57.0,1.1428571428571428,7.571428571428571,57.0,1.1428571428571428,0.0,42.0,8.0,102.0,1
392201,A Mishra,Delhi Capitals,2009-04-30,2009,6.375,60.875,2.5,6.375,60.875,2.5,-1.0,65.0,10.0,34.0,0
392206,A Mishra,Delhi Capitals,2009-05-02,2009,5.666666666666667,57.44444444444444,2.2222222222222223,5.666666666666667,57.44444444444444,2.2222222222222223,-0.6666666666666666,53.333333333333336,6.666666666666667,31.0,0
392211,A Mishra,Delhi Capitals,2009-05-05,2009,7.2,52.3,2.0,7.2,52.3,2.0,4.75,41.5,5.0,18.0,1
392215,A Mishra,Delhi Capitals,2009-05-08,2009,6.545454545454546,48.81818181818182,1.818181818181818,6.545454545454546,48.81818181818182,1.818181818181818,3.8,36.0,4.0,24.0,0
392219,A Mishra,Delhi Capitals,2009-05-10,2009,6.0,45.75,2.3333333333333335,6.0,45.75,2.3333333333333335,3.1666666666666665,32.0,4.666666666666667,98.0,1
392223,A Mishra,Delhi Capitals,2009-05-13,2009,5.538461538461538,49.46153846153846,2.1538461538461537,5.666666666666667,48.25,2.3333333333333335,2.7142857142857144,40.857142857142854,4.0,10.0,0
392230,A Mishra,Delhi Capitals,2009-05-17,2009,5.285714285714286,46.214285714285715,2.0,2.090909090909091,37.81818181818182,2.5454545454545454,2.625,36.25,3.5,98.0,1
392235,A Mishra,Delhi Capitals,2009-05-21,2009,4.933333333333334,49.4,1.8666666666666667,2.090909090909091,43.90909090909091,2.5454545454545454,2.3333333333333335,42.666666666666664,3.111111111111111,31.0,0
392237,A Mishra,Delhi Capitals,2009-05-22,2009,6.0625,46.5625,1.75,3.8333333333333335,40.583333333333336,2.3333333333333335,4.4,38.8,2.8,94.0,1
419111,A Mishra,Delhi Capitals,2010-03-15,2010,5.277777777777778,48.44444444444444,1.5555555555555556,3.5,42.916666666666664,2.3333333333333335,0.0,35.0,0.0,83.0,1
419114,A Mishra,Delhi Capitals,2010-03-17,2010,5.0,49.421052631578945,2.1052631578947367,3.230769230769231,44.76923076923077,3.076923076923077,0.0,51.0,6.0,38.0,0
419116,A Mishra,Delhi Capitals,2010-03-19,2010,4.9,48.5,2.0,3.2142857142857144,43.785714285714285,2.857142857142857,1.0,44.333333333333336,4.0,61.0,1
419120,A Mishra,Delhi Capitals,2010-03-21,2010,5.142857142857143,47.666666666666664,2.6666666666666665,3.6666666666666665,42.93333333333333,3.7333333333333334,3.25,41.0,7.0,45.0,1
