match_id,player,team,batting_points,bowling_points,fielding_points,total_points
335982,AA Noffke,Royal Challengers Bengaluru,13.0,31.0,0.0,48.0
335982,AB Agarkar,Kolkata Knight Riders,0.0,94.0,12.0,110.0
335982,AB Dinda,Kolkata Knight Riders,0.0,69.0,0.0,73.0
335982,B Akhil,Royal Challengers Bengaluru,-2.0,0.0,0.0,2.0
335982,BB McCullum,Kolkata Knight Riders,292.0,0.0,8.0,304.0
335982,CL White,Royal Challengers Bengaluru,6.0,0.0,8.0,18.0
335982,DJ Hussey,Kolkata Knight Riders,16.0,0.0,0.0,20.0
335982,I Sharma,Kolkata Knight Riders,0.0,43.0,0.0,47.0
335982,JH Kallis,Royal Challengers Bengaluru,14.0,33.0,8.0,59.0
335982,LR Shukla,Kolkata Knight Riders,0.0,28.0,0.0,32.0
335982,M Kartik,Kolkata Knight Riders,0.0,0.0,16.0,20.0
335982,MV Boucher,Royal Challengers Bengaluru,11.0,0.0,0.0,15.0
335982,Mohammad Hafeez,Kolkata Knight Riders,9.0,0.0,0.0,13.0
335982,P Kumar,Royal Challengers Bengaluru,34.0,10.0,8.0,56.0
335982,R Dravid,Royal Challengers Bengaluru,2.0,0.0,0.0,6.0
335982,RT Ponting,Kolkata Knight Riders,30.0,0.0,16.0,50.0
335982,SB Joshi,Royal Challengers Bengaluru,3.0,4.0,0.0,11.0
335982,SC Ganguly,Kolkata Knight Riders,18.0,98.0,0.0,120.0
335982,V Kohli,Royal Challengers Bengaluru,1.0,0.0,0.0,5.0
335982,W Jaffer,Royal Challengers Bengaluru,6.0,0.0,0.0,10.0
335982,WP Saha,Kolkata Knight Riders,0.0,0.0,8.0,12.0
335982,Z Khan,Royal Challengers Bengaluru,3.0,33.0,0.0,40.0
335983,B Lee,Punjab Kings,0.0,36.0,0.0,40.0
335983,IK Pathan,Punjab Kings,3.0,72.0,8.0,87.0
335983,JDP Oram,Chennai Super Kings,19.0,6.0,0.0,29.0
335983,JR Hopes,Punjab Kings,137.0,40.0,0.0,181.0
335983,Joginder Sharma,Chennai Super Kings,0.0,30.0,16.0,50.0
335983,K Goel,Punjab Kings,38.0,2.0,0.0,44.0
335983,KC Sangakkara,Punjab Kings,94.0,0.0,8.0,106.0
335983,M Muralitharan,Chennai Super Kings,0.0,30.0,0.0,34.0
335983,MEK Hussey,Chennai Super Kings,218.0,0.0,0.0,222.0
335983,ML Hayden,Chennai Super Kings,47.0,0.0,0.0,51.0
335983,MS Dhoni,Chennai Super Kings,2.0,0.0,0.0,6.0
335983,MS Gony,Chennai Super Kings,0.0,31.0,0.0,35.0
335983,P Amarnath,Chennai Super Kings,0.0,26.0,8.0,38.0
335983,PA Patel,Chennai Super Kings,27.0,0.0,8.0,39.0
335983,PP Chawla,Punjab Kings,0.0,1.0,0.0,5.0
335983,S Badrinath,Chennai Super Kings,59.0,0.0,0.0,63.0
335983,S Sreesanth,Punjab Kings,0.0,5.0,0.0,9.0
335983,SK Raina,Chennai Super Kings,62.0,0.0,0.0,66.0
335983,SM Katich,Punjab Kings,27.0,0.0,0.0,31.0
335983,WA Mota,Punjab Kings,0.0,27.0,0.0,31.0
335983,Yuvraj Singh,Punjab Kings,39.0,0.0,0.0,43.0
335984,B Geeves,Delhi Capitals,0.0,33.0,8.0,45.0
335984,D Salunkhe,Rajasthan Royals,46.0,0.0,0.0,50.0
335984,DL Vettori,Delhi Capitals,0.0,41.0,0.0,45.0
335984,DS Lehmann,Rajasthan Royals,1.0,0.0,0.0,5.0
335984,G Gambhir,Delhi Capitals,100.0,0.0,0.0,104.0
335984,GD McGrath,Delhi Capitals,0.0,41.0,0.0,45.0
335984,M Kaif,Rajasthan Royals,9.0,0.0,0.0,13.0
335984,M Manhas,Delhi Capitals,0.0,0.0,8.0,12.0
335984,M Rawat,Rajasthan Royals,2.0,0.0,0.0,6.0
335984,MF Maharoof,Delhi Capitals,0.0,76.0,0.0,80.0
335984,MM Patel,Rajasthan Royals,0.0,10.0,0.0,14.0
335984,R Bhatia,Delhi Capitals,0.0,99.0,0.0,103.0
335984,RA Jadeja,Rajasthan Royals,53.0,0.0,0.0,57.0
335984,S Dhawan,Delhi Capitals,92.0,0.0,0.0,96.0
335984,SK Trivedi,Rajasthan Royals,3.0,6.0,0.0,13.0
335984,SK Warne,Rajasthan Royals,22.0,2.0,0.0,28.0
335984,SR Watson,Rajasthan Royals,37.0,42.0,0.0,83.0
335984,T Kohli,Rajasthan Royals,13.0,0.0,0.0,17.0
335984,V Sehwag,Delhi Capitals,24.0,0.0,0.0,28.0
335984,YK Pathan,Rajasthan Royals,18.0,4.0,0.0,26.0
335985,A Nehra,Mumbai Indians,0.0,32.0,0.0,36.0
335985,AM Nayar,Mumbai Indians,30.0,2.0,28.0,64.0
335985,B Akhil,Royal Challengers Bengaluru,3.0,56.0,0.0,63.0
335985,DJ Thornely,Mumbai Indians,-2.0,0.0,0.0,2.0
335985,DS Kulkarni,Mumbai Indians,0.0,33.0,0.0,37.0
335985,Harbhajan Singh,Mumbai Indians,2.0,56.0,0.0,62.0
335985,JH Kallis,Royal Challengers Bengaluru,31.0,2.0,0.0,37.0
335985,L Ronchi,Mumbai Indians,16.0,0.0,8.0,28.0
335985,LRPL Taylor,Royal Challengers Bengaluru,39.0,0.0,0.0,43.0
335985,MV Boucher,Royal Challengers Bengaluru,71.0,0.0,12.0,87.0
335985,P Kumar,Royal Challengers Bengaluru,0.0,36.0,0.0,40.0
335985,PR Shah,Mumbai Indians,27.0,0.0,0.0,31.0
335985,R Dravid,Royal Challengers Bengaluru,52.0,0.0,0.0,56.0
335985,R Vinay Kumar,Royal Challengers Bengaluru,0.0,8.0,0.0,12.0
335985,RV Uthappa,Mumbai Indians,78.0,0.0,0.0,82.0
335985,S Chanderpaul,Royal Challengers Bengaluru,28.0,0.0,0.0,32.0
335985,SB Joshi,Royal Challengers Bengaluru,0.0,5.0,0.0,9.0
335985,SM Pollock,Mumbai Indians,56.0,10.0,0.0,70.0
335985,ST Jayasuriya,Mumbai Indians,59.0,28.0,0.0,91.0
335985,V Kohli,Royal Challengers Bengaluru,41.0,0.0,16.0,61.0
335985,Z Khan,Royal Challengers Bengaluru,0.0,129.0,20.0,153.0
335986,A Symonds,Deccan Chargers,56.0,3.0,8.0,71.0
335986,AB Agarkar,Kolkata Knight Riders,0.0,56.0,0.0,60.0
335986,AB Dinda,Kolkata Knight Riders,0.0,34.0,8.0,46.0
335986,AC Gilchrist,Deccan Chargers,39.0,0.0,0.0,43.0
335986,AS Yadav,Deccan Chargers,16.0,0.0,0.0,20.0
335986,BB McCullum,Kolkata Knight Riders,9.0,0.0,0.0,13.0
335986,DJ Hussey,Kolkata Knight Riders,64.0,32.0,8.0,108.0
335986,I Sharma,Kolkata Knight Riders,0.0,37.0,0.0,41.0
335986,LR Shukla,Kolkata Knight Riders,4.0,0.0,8.0,16.0
335986,M Kartik,Kolkata Knight Riders,0.0,122.0,8.0,134.0
335986,Mohammad Hafeez,Kolkata Knight Riders,23.0,47.0,20.0,94.0
335986,PP Ojha,Deccan Chargers,0.0,69.0,0.0,73.0
335986,RG Sharma,Deccan Chargers,-2.0,0.0,8.0,10.0
335986,RP Singh,Deccan Chargers,1.0,34.0,0.0,39.0
335986,RT Ponting,Kolkata Knight Riders,-2.0,0.0,0.0,2.0
335986,SB Bangar,Deccan Chargers,24.0,13.0,0.0,41.0
335986,SB Styris,Deccan Chargers,10.0,14.0,8.0,36.0
335986,SC Ganguly,Kolkata Knight Riders,18.0,0.0,8.0,30.0
335986,VVS Laxman,Deccan Chargers,-2.0,0.0,0.0,2.0
335986,WP Saha,Kolkata Knight Riders,14.0,0.0,16.0,34.0
335986,WPUJC Vaas,Deccan Chargers,-2.0,69.0,0.0,71.0
335986,Y Venugopal Rao,Deccan Chargers,18.0,0.0,0.0,22.0
335987,B Lee,Punjab Kings,-2.0,37.0,0.0,39.0
335987,D Salunkhe,Rajasthan Royals,0.0,29.0,0.0,33.0
335987,DPMD Jayawardene,Punjab Kings,2.0,0.0,0.0,6.0
335987,DS Lehmann,Rajasthan Royals,29.0,0.0,0.0,33.0
335987,IK Pathan,Punjab Kings,18.0,44.0,0.0,66.0
335987,JR Hopes,Punjab Kings,24.0,35.0,0.0,63.0
335987,K Goel,Punjab Kings,54.0,0.0,0.0,58.0
335987,KC Sangakkara,Punjab Kings,38.0,0.0,8.0,50.0
335987,Kamran Akmal,Rajasthan Royals,29.0,0.0,20.0,53.0
335987,M Kaif,Rajasthan Royals,9.0,0.0,0.0,13.0
335987,MM Patel,Rajasthan Royals,0.0,70.0,0.0,74.0
335987,PP Chawla,Punjab Kings,40.0,4.0,8.0,56.0
335987,Pankaj Singh,Rajasthan Royals,0.0,0.0,0.0,4.0
335987,RA Jadeja,Rajasthan Royals,66.0,0.0,12.0,82.0
335987,S Sohal,Punjab Kings,4.0,0.0,0.0,8.0
335987,S Sreesanth,Punjab Kings,0.0,34.0,0.0,38.0
335987,SK Trivedi,Rajasthan Royals,0.0,70.0,0.0,74.0
335987,SK Warne,Rajasthan Royals,0.0,106.0,0.0,110.0
335987,SR Watson,Rajasthan Royals,138.0,12.0,0.0,154.0
335987,WA Mota,Punjab Kings,1.0,1.0,0.0,6.0
335987,YK Pathan,Rajasthan Royals,11.0,3.0,0.0,18.0
335987,Yuvraj Singh,Punjab Kings,107.0,0.0,0.0,111.0
335988,A Symonds,Deccan Chargers,20.0,4.0,0.0,28.0
335988,AC Gilchrist,Deccan Chargers,14.0,0.0,8.0,26.0
335988,AS Yadav,Deccan Chargers,20.0,0.0,0.0,24.0
335988,G Gambhir,Delhi Capitals,20.0,0.0,8.0,32.0
335988,GD McGrath,Delhi Capitals,0.0,15.0,8.0,27.0
335988,KD Karthik,Delhi Capitals,0.0,0.0,8.0,12.0
335988,MF Maharoof,Delhi Capitals,0.0,60.0,0.0,64.0
335988,MK Tiwary,Delhi Capitals,0.0,0.0,12.0,16.0
335988,Mohammad Asif,Delhi Capitals,0.0,82.0,0.0,86.0
335988,PP Ojha,Deccan Chargers,0.0,2.0,0.0,6.0
335988,R Bhatia,Delhi Capitals,0.0,96.0,0.0,100.0
335988,RG Sharma,Deccan Chargers,122.0,0.0,0.0,126.0
335988,RP Singh,Deccan Chargers,1.0,32.0,0.0,37.0
335988,S Dhawan,Delhi Capitals,37.0,0.0,8.0,49.0
335988,SB Bangar,Deccan Chargers,8.0,3.0,0.0,15.0
335988,Shahid Afridi,Deccan Chargers,2.0,3.0,0.0,9.0
335988,V Sehwag,Delhi Capitals,182.0,0.0,0.0,186.0
335988,VVS Laxman,Deccan Chargers,2.0,0.0,0.0,6.0
335988,VY Mahesh,Delhi Capitals,0.0,31.0,0.0,35.0
335988,WPUJC Vaas,Deccan Chargers,18.0,7.0,0.0,29.0
335988,Y Venugopal Rao,Deccan Chargers,22.0,0.0,0.0,26.0
335989,A Nehra,Mumbai Indians,1.0,62.0,0.0,67.0
335989,AM Nayar,Mumbai Indians,79.0,2.0,0.0,85.0
335989,DJ Bravo,Mumbai Indians,38.0,3.0,16.0,61.0
335989,DS Kulkarni,Mumbai Indians,0.0,40.0,0.0,44.0
335989,Harbhajan Singh,Mumbai Indians,54.0,2.0,12.0,72.0
335989,JDP Oram,Chennai Super Kings,9.0,32.0,8.0,53.0
335989,Joginder Sharma,Chennai Super Kings,0.0,66.0,8.0,78.0
335989,L Ronchi,Mumbai Indians,2.0,0.0,8.0,14.0
335989,M Muralitharan,Chennai Super Kings,0.0,55.0,0.0,59.0
335989,MA Khote,Mumbai Indians,15.0,53.0,0.0,72.0
335989,MEK Hussey,Chennai Super Kings,9.0,0.0,0.0,13.0
335989,ML Hayden,Chennai Super Kings,153.0,0.0,0.0,157.0
335989,MS Dhoni,Chennai Super Kings,56.0,0.0,0.0,60.0
335989,MS Gony,Chennai Super Kings,0.0,37.0,0.0,41.0
335989,P Amarnath,Chennai Super Kings,0.0,39.0,0.0,43.0
335989,PA Patel,Chennai Super Kings,26.0,0.0,0.0,30.0
335989,RV Uthappa,Mumbai Indians,77.0,0.0,0.0,81.0
335989,S Badrinath,Chennai Super Kings,2.0,0.0,20.0,26.0
335989,SK Raina,Chennai Super Kings,91.0,0.0,8.0,103.0
335989,SM Pollock,Mumbai Indians,23.0,7.0,0.0,34.0
335989,ST Jayasuriya,Mumbai Indians,36.0,0.0,0.0,40.0
335989,VS Yeligati,Mumbai Indians,0.0,1.0,0.0,5.0
335990,A Symonds,Deccan Chargers,219.0,2.0,16.0,241.0
335990,AC Gilchrist,Deccan Chargers,25.0,0.0,0.0,29.0
335990,AS Yadav,Deccan Chargers,28.0,0.0,0.0,32.0
335990,D Kalyankrishna,Deccan Chargers,0.0,29.0,8.0,41.0
335990,D Salunkhe,Rajasthan Royals,1.0,2.0,8.0,15.0
335990,GC Smith,Rajasthan Royals,127.0,0.0,0.0,131.0
335990,Kamran Akmal,Rajasthan Royals,22.0,0.0,20.0,46.0
335990,M Kaif,Rajasthan Royals,64.0,0.0,0.0,68.0
335990,MM Patel,Rajasthan Royals,0.0,7.0,0.0,11.0
335990,PP Ojha,Deccan Chargers,0.0,3.0,0.0,7.0
335990,Pankaj Singh,Rajasthan Royals,4.0,4.0,0.0,12.0
335990,RA Jadeja,Rajasthan Royals,1.0,0.0,8.0,13.0
335990,RG Sharma,Deccan Chargers,58.0,0.0,0.0,62.0
335990,RP Singh,Deccan Chargers,0.0,66.0,0.0,70.0
335990,SB Bangar,Deccan Chargers,0.0,0.0,8.0,12.0
335990,SK Trivedi,Rajasthan Royals,0.0,2.0,0.0,6.0
335990,SK Warne,Rajasthan Royals,42.0,53.0,0.0,99.0
335990,SR Watson,Rajasthan Royals,4.0,38.0,0.0,46.0
335990,Shahid Afridi,Deccan Chargers,20.0,96.0,0.0,120.0
335990,VVS Laxman,Deccan Chargers,28.0,0.0,12.0,44.0
335990,WPUJC Vaas,Deccan Chargers,0.0,33.0,0.0,37.0
335990,YK Pathan,Rajasthan Royals,121.0,56.0,0.0,181.0
335991,A Nehra,Mumbai Indians,2.0,57.0,8.0,71.0
335991,AM Nayar,Mumbai Indians,2.0,0.0,0.0,6.0
335991,AM Rahane,Mumbai Indians,0.0,0.0,8.0,12.0
335991,B Lee,Punjab Kings,30.0,67.0,12.0,113.0
335991,DJ Bravo,Mumbai Indians,39.0,6.0,20.0,69.0
335991,DPMD Jayawardene,Punjab Kings,18.0,0.0,0.0,22.0
335991,DS Kulkarni,Mumbai Indians,2.0,88.0,16.0,110.0
335991,Harbhajan Singh,Mumbai Indians,-2.0,124.0,20.0,146.0
335991,IK Pathan,Punjab Kings,6.0,73.0,0.0,83.0
335991,K Goel,Punjab Kings,28.0,0.0,0.0,32.0
335991,KC Sangakkara,Punjab Kings,164.0,0.0,0.0,168.0
335991,L Ronchi,Mumbai Indians,21.0,0.0,8.0,33.0
335991,MA Khote,Mumbai Indians,12.0,2.0,0.0,18.0
335991,PP Chawla,Punjab Kings,-2.0,81.0,8.0,91.0
335991,RR Sarwan,Punjab Kings,7.0,0.0,8.0,19.0
335991,RV Uthappa,Mumbai Indians,35.0,0.0,0.0,39.0
335991,S Sohal,Punjab Kings,-2.0,0.0,0.0,2.0
335991,S Sreesanth,Punjab Kings,-2.0,62.0,0.0,64.0
335991,SM Pollock,Mumbai Indians,36.0,33.0,0.0,73.0
335991,SS Tiwary,Mumbai Indians,31.0,0.0,0.0,35.0
335991,ST Jayasuriya,Mumbai Indians,1.0,0.0,0.0,5.0
335991,VRV Singh,Punjab Kings,8.0,35.0,0.0,47.0
335991,Yuvraj Singh,Punjab Kings,28.0,0.0,8.0,40.0
335992,A Kumble,Royal Challengers Bengaluru,0.0,10.0,8.0,22.0
335992,GC Smith,Rajasthan Royals,85.0,0.0,8.0,97.0
335992,JH Kallis,Royal Challengers Bengaluru,19.0,2.0,0.0,25.0
335992,LRPL Taylor,Royal Challengers Bengaluru,90.0,0.0,0.0,94.0
335992,M Kaif,Rajasthan Royals,8.0,0.0,0.0,12.0
335992,M Rawat,Rajasthan Royals,-2.0,0.0,28.0,30.0
335992,MM Patel,Rajasthan Royals,0.0,59.0,8.0,71.0
335992,MV Boucher,Royal Challengers Bengaluru,4.0,0.0,16.0,24.0
335992,P Kumar,Royal Challengers Bengaluru,64.0,30.0,0.0,98.0
335992,R Dravid,Royal Challengers Bengaluru,-2.0,0.0,0.0,2.0
335992,R Vinay Kumar,Royal Challengers Bengaluru,1.0,4.0,0.0,9.0
335992,RA Jadeja,Rajasthan Royals,0.0,0.0,16.0,20.0
335992,S Chanderpaul,Royal Challengers Bengaluru,2.0,0.0,0.0,6.0
335992,SB Joshi,Royal Challengers Bengaluru,3.0,34.0,0.0,41.0
335992,SK Trivedi,Rajasthan Royals,0.0,37.0,0.0,41.0
335992,SK Warne,Rajasthan Royals,0.0,64.0,0.0,68.0
335992,SR Watson,Rajasthan Royals,113.0,94.0,0.0,211.0
335992,Sohail Tanvir,Rajasthan Royals,0.0,13.0,12.0,29.0
335992,V Kohli,Royal Challengers Bengaluru,19.0,0.0,0.0,23.0
335992,YK Pathan,Rajasthan Royals,41.0,1.0,0.0,46.0
335992,Z Khan,Royal Challengers Bengaluru,25.0,39.0,0.0,68.0
335993,AB Agarkar,Kolkata Knight Riders,15.0,33.0,0.0,52.0
335993,AB Dinda,Kolkata Knight Riders,0.0,11.0,0.0,15.0
335993,BB McCullum,Kolkata Knight Riders,44.0,0.0,0.0,48.0
335993,DJ Hussey,Kolkata Knight Riders,-2.0,2.0,0.0,4.0
335993,I Sharma,Kolkata Knight Riders,4.0,8.0,8.0,24.0
335993,JDP Oram,Chennai Super Kings,0.0,88.0,0.0,92.0
335993,Joginder Sharma,Chennai Super Kings,0.0,57.0,8.0,69.0
335993,LR Shukla,Kolkata Knight Riders,68.0,2.0,0.0,74.0
335993,M Kartik,Kolkata Knight Riders,3.0,1.0,0.0,8.0
335993,M Muralitharan,Chennai Super Kings,0.0,14.0,8.0,26.0
335993,ML Hayden,Chennai Super Kings,120.0,0.0,0.0,124.0
335993,MS Dhoni,Chennai Super Kings,71.0,0.0,12.0,87.0
335993,MS Gony,Chennai Super Kings,0.0,67.0,0.0,71.0
335993,Mohammad Hafeez,Kolkata Knight Riders,20.0,2.0,0.0,26.0
335993,P Amarnath,Chennai Super Kings,0.0,60.0,0.0,64.0
335993,PA Patel,Chennai Super Kings,33.0,0.0,0.0,37.0
335993,RT Ponting,Kolkata Knight Riders,-2.0,0.0,0.0,2.0
335993,S Badrinath,Chennai Super Kings,0.0,0.0,16.0,20.0
335993,SC Ganguly,Kolkata Knight Riders,16.0,0.0,0.0,20.0
335993,SK Raina,Chennai Super Kings,0.0,0.0,16.0,20.0
335993,WP Saha,Kolkata Knight Riders,57.0,0.0,0.0,61.0
335994,A Nehra,Mumbai Indians,0.0,5.0,0.0,9.0
335994,AC Gilchrist,Deccan Chargers,221.0,0.0,16.0,241.0
335994,AM Nayar,Mumbai Indians,60.0,0.0,0.0,64.0
335994,AM Rahane,Mumbai Indians,-2.0,0.0,0.0,2.0
335994,D Kalyankrishna,Deccan Chargers,0.0,2.0,0.0,6.0
335994,DJ Bravo,Mumbai Indians,56.0,3.0,0.0,63.0
335994,DNT Zoysa,Deccan Chargers,0.0,36.0,0.0,40.0
335994,DS Kulkarni,Mumbai Indians,0.0,4.0,0.0,8.0
335994,L Ronchi,Mumbai Indians,25.0,0.0,0.0,29.0
335994,MA Khote,Mumbai Indians,11.0,0.0,0.0,15.0
335994,PP Ojha,Deccan Chargers,0.0,4.0,16.0,24.0
335994,RG Sharma,Deccan Chargers,0.0,0.0,8.0,12.0
335994,RP Singh,Deccan Chargers,0.0,64.0,0.0,68.0
335994,RV Uthappa,Mumbai Indians,10.0,0.0,0.0,14.0
335994,SB Bangar,Deccan Chargers,0.0,66.0,0.0,70.0
335994,SD Chitnis,Mumbai Indians,0.0,3.0,0.0,7.0
335994,SM Pollock,Mumbai Indians,53.0,3.0,0.0,60.0
335994,ST Jayasuriya,Mumbai Indians,26.0,3.0,0.0,33.0
335994,Shahid Afridi,Deccan Chargers,0.0,60.0,0.0,64.0
335994,VVS Laxman,Deccan Chargers,63.0,0.0,8.0,75.0
335995,B Lee,Punjab Kings,1.0,29.0,8.0,42.0
335995,DPMD Jayawardene,Punjab Kings,23.0,0.0,12.0,39.0
335995,G Gambhir,Delhi Capitals,30.0,0.0,0.0,34.0
335995,GD McGrath,Delhi Capitals,0.0,43.0,0.0,47.0
335995,IK Pathan,Punjab Kings,18.0,102.0,0.0,124.0
335995,K Goel,Punjab Kings,1.0,0.0,0.0,5.0
335995,KC Sangakkara,Punjab Kings,8.0,0.0,8.0,20.0
335995,KD Karthik,Delhi Capitals,38.0,0.0,28.0,70.0
335995,MF Maharoof,Delhi Capitals,26.0,7.0,0.0,37.0
335995,MK Tiwary,Delhi Capitals,67.0,0.0,0.0,71.0
335995,Mohammad Asif,Delhi Capitals,0.0,60.0,0.0,64.0
335995,PP Chawla,Punjab Kings,0.0,12.0,0.0,16.0
335995,R Bhatia,Delhi Capitals,27.0,27.0,0.0,58.0
335995,S Dhawan,Delhi Capitals,-2.0,0.0,0.0,2.0
335995,S Sreesanth,Punjab Kings,0.0,1.0,0.0,5.0
335995,SM Katich,Punjab Kings,133.0,0.0,0.0,137.0
335995,Shoaib Malik,Delhi Capitals,31.0,33.0,0.0,68.0
335995,TM Srivastava,Punjab Kings,7.0,0.0,0.0,11.0
335995,V Sehwag,Delhi Capitals,10.0,0.0,12.0,26.0
335995,VRV Singh,Punjab Kings,0.0,89.0,0.0,93.0
335995,VY Mahesh,Delhi Capitals,6.0,34.0,0.0,44.0
335995,Yuvraj Singh,Punjab Kings,68.0,38.0,16.0,126.0
335996,B Akhil,Royal Challengers Bengaluru,2.0,9.0,0.0,15.0
335996,B Chipli,Royal Challengers Bengaluru,12.0,0.0,0.0,16.0
335996,DW Steyn,Royal Challengers Bengaluru,1.0,11.0,0.0,16.0
335996,JA Morkel,Chennai Super Kings,0.0,39.0,0.0,43.0
335996,JDP Oram,Chennai Super Kings,0.0,60.0,8.0,72.0
335996,JH Kallis,Royal Challengers Bengaluru,22.0,4.0,8.0,38.0
335996,Joginder Sharma,Chennai Super Kings,0.0,54.0,12.0,70.0
335996,LRPL Taylor,Royal Challengers Bengaluru,91.0,0.0,0.0,95.0
335996,MEK Hussey,Chennai Super Kings,75.0,0.0,16.0,95.0
335996,ML Hayden,Chennai Super Kings,21.0,0.0,0.0,25.0
335996,MS Dhoni,Chennai Super Kings,127.0,0.0,8.0,139.0
335996,MS Gony,Chennai Super Kings,0.0,105.0,0.0,109.0
335996,MV Boucher,Royal Challengers Bengaluru,4.0,0.0,0.0,8.0
335996,P Amarnath,Chennai Super Kings,0.0,55.0,0.0,59.0
335996,P Kumar,Royal Challengers Bengaluru,6.0,58.0,0.0,68.0
335996,PA Patel,Chennai Super Kings,35.0,0.0,0.0,39.0
335996,R Dravid,Royal Challengers Bengaluru,-2.0,0.0,8.0,10.0
335996,R Vinay Kumar,Royal Challengers Bengaluru,0.0,0.0,8.0,12.0
335996,SK Raina,Chennai Super Kings,48.0,0.0,20.0,72.0
335996,V Kohli,Royal Challengers Bengaluru,20.0,0.0,0.0,24.0
335996,W Jaffer,Royal Challengers Bengaluru,86.0,0.0,12.0,102.0
335996,Z Khan,Royal Challengers Bengaluru,12.0,98.0,0.0,114.0
335997,A Nehra,Mumbai Indians,0.0,3.0,16.0,23.0
335997,AB Agarkar,Kolkata Knight Riders,2.0,38.0,0.0,44.0
335997,AB Dinda,Kolkata Knight Riders,0.0,48.0,0.0,52.0
335997,AM Rahane,Mumbai Indians,8.0,0.0,12.0,24.0
335997,BB McCullum,Kolkata Knight Riders,1.0,0.0,0.0,5.0
335997,CRD Fernando,Mumbai Indians,0.0,32.0,0.0,36.0
335997,DB Das,Kolkata Knight Riders,59.0,0.0,0.0,63.0
335997,DJ Bravo,Mumbai Indians,110.0,36.0,0.0,150.0
335997,DJ Hussey,Kolkata Knight Riders,29.0,0.0,8.0,41.0
335997,DS Kulkarni,Mumbai Indians,0.0,7.0,0.0,11.0
335997,I Sharma,Kolkata Knight Riders,0.0,46.0,0.0,50.0
335997,LR Shukla,Kolkata Knight Riders,72.0,1.0,0.0,77.0
335997,M Kartik,Kolkata Knight Riders,14.0,8.0,0.0,26.0
335997,MK Pandey,Mumbai Indians,-2.0,0.0,0.0,2.0
335997,Mohammad Hafeez,Kolkata Knight Riders,2.0,1.0,0.0,7.0
335997,PR Shah,Mumbai Indians,0.0,0.0,8.0,12.0
335997,RT Ponting,Kolkata Knight Riders,23.0,0.0,0.0,27.0
335997,RV Uthappa,Mumbai Indians,61.0,0.0,8.0,73.0
335997,SC Ganguly,Kolkata Knight Riders,8.0,1.0,0.0,13.0
335997,SM Pollock,Mumbai Indians,0.0,69.0,0.0,73.0
335997,ST Jayasuriya,Mumbai Indians,36.0,122.0,16.0,178.0
335998,DL Vettori,Delhi Capitals,0.0,41.0,0.0,45.0
335998,DW Steyn,Royal Challengers Bengaluru,0.0,68.0,0.0,72.0
335998,G Gambhir,Delhi Capitals,148.0,0.0,0.0,152.0
335998,GD McGrath,Delhi Capitals,0.0,118.0,0.0,122.0
335998,JH Kallis,Royal Challengers Bengaluru,92.0,64.0,0.0,160.0
335998,KD Karthik,Delhi Capitals,2.0,0.0,0.0,6.0
335998,LRPL Taylor,Royal Challengers Bengaluru,57.0,0.0,12.0,73.0
335998,MK Tiwary,Delhi Capitals,15.0,0.0,0.0,19.0
335998,MV Boucher,Royal Challengers Bengaluru,55.0,0.0,0.0,59.0
335998,Mohammad Asif,Delhi Capitals,0.0,5.0,0.0,9.0
335998,P Kumar,Royal Challengers Bengaluru,10.0,7.0,8.0,29.0
335998,R Bhatia,Delhi Capitals,12.0,1.0,0.0,17.0
335998,R Dravid,Royal Challengers Bengaluru,64.0,0.0,8.0,76.0
335998,R Vinay Kumar,Royal Challengers Bengaluru,0.0,1.0,0.0,5.0
335998,S Dhawan,Delhi Capitals,88.0,0.0,16.0,108.0
335998,SB Joshi,Royal Challengers Bengaluru,0.0,0.0,0.0,4.0
335998,Shoaib Malik,Delhi Capitals,10.0,1.0,0.0,15.0
335998,V Kohli,Royal Challengers Bengaluru,1.0,0.0,0.0,5.0
335998,V Sehwag,Delhi Capitals,42.0,0.0,8.0,54.0
335998,VY Mahesh,Delhi Capitals,0.0,7.0,8.0,19.0
335998,W Jaffer,Royal Challengers Bengaluru,16.0,0.0,0.0,20.0
335998,Z Khan,Royal Challengers Bengaluru,0.0,32.0,0.0,36.0
335999,AC Gilchrist,Deccan Chargers,6.0,0.0,0.0,10.0
335999,D Kalyankrishna,Deccan Chargers,3.0,29.0,0.0,36.0
335999,DNT Zoysa,Deccan Chargers,1.0,34.0,0.0,39.0
335999,DPMD Jayawardene,Punjab Kings,79.0,0.0,0.0,83.0
335999,Gagandeep Singh,Punjab Kings,0.0,35.0,0.0,39.0
335999,HH Gibbs,Deccan Chargers,7.0,0.0,0.0,11.0
335999,IK Pathan,Punjab Kings,0.0,66.0,0.0,70.0
335999,K Goel,Punjab Kings,0.0,0.0,8.0,12.0
335999,KC Sangakkara,Punjab Kings,3.0,0.0,0.0,7.0
335999,PP Chawla,Punjab Kings,0.0,116.0,0.0,120.0
335999,RG Sharma,Deccan Chargers,140.0,0.0,8.0,152.0
335999,RP Singh,Deccan Chargers,2.0,6.0,0.0,12.0
335999,RR Sarwan,Punjab Kings,23.0,0.0,0.0,27.0
335999,S Sreesanth,Punjab Kings,0.0,42.0,8.0,54.0
335999,SB Bangar,Deccan Chargers,3.0,34.0,12.0,53.0
335999,SE Marsh,Punjab Kings,146.0,0.0,8.0,158.0
